yelp_id,atm,bank,bar,beauty_salon,book_store,bus_station,cafe,gas_station,gym,movie_theater,museum,school,shopping_mall,subway_station,supermarket,taxi_stand,train_station
JYS8vmR1sLZcZclsiYG-ig,6.0,2.0,7.0,14.0,1.0,10.0,9.0,1.0,2.0,1.0,,2.0,7.0,,1.0,,
J_DqsHFFT4LyRDJthme2xw,,,,,1.0,7.0,1.0,,,,,1.0,,,,,
JagCmXRzBG5pDUpFhQ7_5g,10.0,3.0,1.0,6.0,1.0,14.0,2.0,2.0,4.0,,,2.0,,,1.0,,
JalNfpM5msgPwHaQkQSgCQ,8.0,3.0,4.0,21.0,1.0,10.0,6.0,,4.0,,,8.0,,,1.0,,
JbX8YUb2JpaHiS8Ws2tXRw,13.0,5.0,22.0,15.0,1.0,19.0,14.0,,3.0,,1.0,22.0,,,2.0,,
JgjWjllG1MVR30ROuFlLyA,6.0,1.0,,4.0,1.0,12.0,1.0,1.0,2.0,1.0,,10.0,2.0,,,,
JpS5OKx_2mNTGAJcaFgL1g,5.0,,5.0,41.0,1.0,9.0,3.0,,6.0,,,2.0,,,,,
JqfnwnFS9Zzz4mR7ahoO-Q,7.0,4.0,7.0,22.0,,2.0,4.0,2.0,8.0,,,5.0,3.0,,,,
Jta4WU5BObl0QEpSpx5vtg,8.0,3.0,15.0,27.0,3.0,13.0,10.0,1.0,13.0,1.0,,13.0,,,2.0,,
JwWHm4tRdc05w5413EdQ4A,6.0,1.0,,20.0,,9.0,7.0,2.0,1.0,,1.0,1.0,2.0,,1.0,,
JwWps44aTyGWGrPzWOTzbg,1.0,,,4.0,,7.0,,2.0,,,,1.0,,,,,
JxfOcD7GPDXPk2RuylDJcQ,13.0,2.0,3.0,4.0,,11.0,6.0,3.0,4.0,,,5.0,,,,,
JySN8jJe042aFs9rFGFKoA,1.0,,1.0,,,1.0,,1.0,1.0,,1.0,6.0,,,,,
K-Fbh2WCHlqR56H9TnfpNA,53.0,34.0,60.0,49.0,2.0,60.0,58.0,1.0,19.0,3.0,5.0,20.0,10.0,1.0,1.0,,
K210CiwpJAJH3XCSfl-Brw,14.0,5.0,,11.0,,7.0,4.0,2.0,1.0,,2.0,3.0,,,,,
K6hFJRnk7VLgQEuUM7hdIQ,6.0,,1.0,9.0,1.0,9.0,5.0,1.0,2.0,,,4.0,,,,,
KBcvMvI_b4mrXo-VH1doag,9.0,8.0,6.0,45.0,1.0,6.0,4.0,3.0,7.0,,,4.0,1.0,,1.0,,
KBkpHFa4Lj_TPZLgWiUhzw,11.0,2.0,1.0,5.0,,10.0,5.0,2.0,1.0,,,3.0,1.0,,2.0,,
KF0iy1GeuDYm_1EyyVD6ig,44.0,7.0,60.0,41.0,1.0,26.0,20.0,1.0,10.0,8.0,10.0,28.0,8.0,1.0,3.0,,
KFy8iqkM4DrUgfd9Q91EEA,16.0,11.0,4.0,21.0,,4.0,6.0,1.0,4.0,,,8.0,2.0,,,,
KGLekNlLEnhAOcpm_LAi4A,5.0,,6.0,,,10.0,3.0,3.0,1.0,1.0,,,2.0,,,,
KI8jkRtwT8va9O8Aw8akRg,1.0,,1.0,2.0,1.0,12.0,,,1.0,,1.0,5.0,,,,,
KKtHQbNZh2AZQTjTqGEWOg,23.0,15.0,11.0,55.0,3.0,26.0,19.0,,15.0,3.0,,13.0,6.0,,,,
KNUyF7pFXuhWtyex2Z5AEQ,5.0,1.0,12.0,12.0,,11.0,7.0,,5.0,,,7.0,,,,,
KNxIgBUilNXG9zKj4hWHGA,21.0,10.0,15.0,38.0,1.0,23.0,11.0,1.0,13.0,4.0,,7.0,6.0,,,,
KQT47-HWuM9UjrMVLuMuaQ,16.0,3.0,15.0,9.0,4.0,56.0,27.0,1.0,4.0,2.0,5.0,18.0,8.0,1.0,3.0,,
KS3I9PMUJM3pH4hveM7zJQ,,,,3.0,,17.0,1.0,2.0,5.0,2.0,,3.0,,,,,
KVXIBTvMVU0qU0wZX08fBg,,,1.0,,,2.0,,,1.0,,,,,,,,
KZpuGZkUbQevNcCIcu0dGQ,7.0,10.0,7.0,45.0,2.0,11.0,11.0,,12.0,3.0,1.0,5.0,6.0,,2.0,,
K_5LRwekDo7FBnylHRkNJQ,5.0,3.0,1.0,7.0,1.0,9.0,2.0,,4.0,,,4.0,1.0,,,,
KcQGQQQlTJTbBVkzQksf4A,29.0,7.0,37.0,17.0,6.0,36.0,26.0,1.0,8.0,3.0,4.0,15.0,8.0,,1.0,,
Kd4vwLWkpJuQB7J8KlrQYg,4.0,,10.0,20.0,1.0,18.0,3.0,1.0,4.0,,2.0,6.0,1.0,,1.0,,
KgQNavRd3uerJavBEFMstw,4.0,,25.0,,6.0,17.0,16.0,,,,,,,,,,1.0
KgYprbnWfYBK-JRijXzP1g,8.0,1.0,14.0,15.0,,36.0,8.0,3.0,1.0,,2.0,11.0,1.0,,1.0,,
KjLq97qskv6jPcA2v5VVpA,4.0,,,4.0,,9.0,1.0,2.0,2.0,,,4.0,,,,,
KlZMVAejizuP6DtEiJfl5w,1.0,,,7.0,,8.0,3.0,,,,,2.0,,,1.0,,
KnmFKj-CYji2Nzi4k19aZg,8.0,1.0,2.0,23.0,,7.0,3.0,6.0,2.0,,1.0,5.0,,,1.0,,
Ks8hQ96-5WZW6l238Mbfxg,1.0,,1.0,6.0,,15.0,1.0,1.0,4.0,,,6.0,,,,,
KtQN4hJ0RjJkMyvpIeQ1fA,15.0,4.0,24.0,60.0,6.0,36.0,31.0,,15.0,3.0,1.0,13.0,9.0,,,,
Kx_d7X7qjj9EoX-A7eC3gA,19.0,7.0,17.0,40.0,5.0,8.0,19.0,3.0,8.0,5.0,2.0,11.0,6.0,,3.0,,
Kxnqr9fN-Ih6iB1ySkY1Kg,30.0,23.0,5.0,22.0,3.0,19.0,11.0,,8.0,3.0,,7.0,,,,,
Kz8ZETLCLPNzzs9Tb4u1SQ,45.0,26.0,58.0,60.0,1.0,60.0,58.0,2.0,17.0,3.0,2.0,26.0,15.0,1.0,1.0,,
L-BsPNZfkj6TjK3olw4YPw,8.0,1.0,7.0,18.0,,7.0,2.0,5.0,,,,3.0,,,1.0,,
L2il9t-Hs93kG_iyZFzRFA,1.0,,1.0,4.0,1.0,2.0,,,7.0,,,5.0,1.0,,,,
L3949_lAV_a7eLhfM5nmUg,21.0,7.0,18.0,22.0,1.0,30.0,8.0,4.0,9.0,1.0,,13.0,3.0,,,,1.0
L5D4CIyAEoPTFQriMqS9uA,19.0,7.0,13.0,30.0,2.0,25.0,21.0,1.0,4.0,5.0,2.0,20.0,2.0,,3.0,,
L5dW98nhSOGp9lFJGEDOzA,8.0,4.0,9.0,34.0,,8.0,7.0,,2.0,,1.0,1.0,1.0,,,,
L6-eDNTUgvyr56TbXwfY2A,9.0,5.0,6.0,14.0,1.0,12.0,6.0,6.0,2.0,1.0,,6.0,1.0,,,,
L65kFkzMTPJ7PBHCPTOyYw,16.0,5.0,24.0,60.0,5.0,30.0,32.0,,15.0,3.0,1.0,12.0,9.0,,,,
L7zXUBv5embzXNrjVQfUBQ,11.0,6.0,8.0,12.0,3.0,12.0,11.0,1.0,6.0,1.0,,11.0,2.0,,,,
L8ajlHXWAGK-5xEqfvJAVw,10.0,,,8.0,1.0,30.0,1.0,3.0,1.0,,,8.0,,,1.0,,
LAkyXAcXKdn87jma6ueNwg,14.0,6.0,2.0,26.0,,6.0,7.0,,2.0,1.0,,2.0,3.0,,4.0,,
LBYdvaiw0aShf3ywL8zoQA,17.0,5.0,1.0,19.0,2.0,15.0,8.0,,4.0,1.0,1.0,2.0,7.0,,1.0,,
LFcBr4ekmchkA-Eu2Sn9Pw,8.0,3.0,4.0,30.0,,6.0,6.0,,8.0,,,10.0,2.0,,2.0,,
LG3DbpqW8H3aeyEJ5TyprQ,9.0,3.0,15.0,15.0,4.0,13.0,19.0,,3.0,,1.0,20.0,1.0,,1.0,,1.0
LKod1ummOHlv-wmuSKnl9g,5.0,4.0,3.0,5.0,1.0,10.0,3.0,,1.0,,,3.0,2.0,,,,
LMFp5HklqIK5JVJYL1uK7A,1.0,,2.0,1.0,,4.0,2.0,2.0,,,1.0,1.0,,,,,
LNb-ElJwKIXS6Lx5xdRB1Q,16.0,1.0,15.0,44.0,,24.0,15.0,1.0,17.0,,1.0,9.0,9.0,,3.0,,
LPYhpjgIw3r-DBWy6Q-0Pg,14.0,4.0,11.0,35.0,,1.0,9.0,1.0,9.0,2.0,,3.0,7.0,,,,
LQE9KdZvQNWrppp8fsSBCQ,6.0,,9.0,26.0,,11.0,11.0,,17.0,1.0,2.0,5.0,1.0,,,,
LRUtlkWr8TSG6e5C_76fhw,4.0,,2.0,4.0,,5.0,,1.0,6.0,,,5.0,,,,,
LSCreFj572ZGZ7I0v2s9kA,16.0,1.0,14.0,55.0,1.0,22.0,15.0,1.0,22.0,,1.0,7.0,9.0,,3.0,,
LSl3pH83BGdvXJmfDqv_Dw,11.0,7.0,12.0,22.0,3.0,14.0,10.0,1.0,4.0,2.0,1.0,19.0,3.0,,2.0,,
LZuYiqsgD76qREsJfTw7fw,10.0,3.0,2.0,11.0,,14.0,3.0,5.0,2.0,,,,,,1.0,,
L_IFAjQTbxpOfmAMipOsGA,13.0,3.0,12.0,60.0,3.0,13.0,10.0,2.0,11.0,,,12.0,2.0,,,,
Lch7ix5HcxnL0LreMA1nyQ,12.0,3.0,1.0,16.0,1.0,7.0,4.0,5.0,1.0,,,6.0,1.0,,,,
LdI5npGEtN5O3c4Ul0xB7w,32.0,1.0,38.0,16.0,1.0,26.0,21.0,2.0,8.0,15.0,13.0,24.0,7.0,1.0,3.0,,
LdK1YPSLnlFqvwj5jYbqzg,5.0,,1.0,9.0,1.0,17.0,,2.0,2.0,,2.0,2.0,3.0,,1.0,,
LflKiZyF57UEm2CYcfJ2ww,19.0,11.0,31.0,14.0,,27.0,11.0,2.0,12.0,2.0,4.0,7.0,1.0,,1.0,,
Li9hcgJtz3A7gfqihqo3yA,9.0,3.0,1.0,7.0,,13.0,1.0,2.0,1.0,,,5.0,1.0,,,,
LjEKG-2uUSGdzwOEarR5Kw,8.0,2.0,1.0,4.0,1.0,11.0,2.0,2.0,,,,1.0,,,4.0,,
LlaXbuPQBsRXjZFEx5Wkjw,2.0,,,,,,2.0,,,,,1.0,,,,,
Ln25kZHj6UAyZHidp04mjg,5.0,,6.0,,,10.0,3.0,3.0,2.0,1.0,,,2.0,,,,
Lo6xNbL1SDd8JIqTNLGtlQ,11.0,3.0,10.0,15.0,,10.0,3.0,2.0,12.0,1.0,,10.0,1.0,,,,
LpABTweuiQ5PC5Dkex_nrg,7.0,1.0,2.0,1.0,,,,6.0,3.0,,,1.0,,,,,
LpIORK3UnqJ_nBtN79YoTQ,4.0,2.0,,4.0,1.0,6.0,1.0,,1.0,,,7.0,,,,,
LrFdkHxAQzV_ExrfgjJX2w,10.0,4.0,4.0,33.0,3.0,4.0,12.0,,,,,2.0,7.0,,2.0,,
Lsry677SX10YJ-uZjoFuIg,7.0,10.0,7.0,2.0,2.0,16.0,6.0,,4.0,2.0,1.0,2.0,7.0,,,,
LxaG3YNe158FOjvm4-yvCQ,4.0,1.0,1.0,13.0,,4.0,1.0,2.0,3.0,,,1.0,,,,,
M1N8QH15HzL5wsJX0Me_ow,18.0,4.0,25.0,60.0,5.0,34.0,27.0,,13.0,3.0,1.0,13.0,9.0,,,,
M1fngXth7Oi5md3aswG5MQ,2.0,,,12.0,,9.0,5.0,,,,3.0,4.0,1.0,,,,
M6JX2XYn8ddg7mDOz5BRww,3.0,,,3.0,,2.0,1.0,1.0,2.0,,,2.0,,,,,
M85QRTeBTzuBzozbFf-pVw,2.0,1.0,,4.0,1.0,5.0,,1.0,,,,,1.0,,1.0,,
MB1zqJ6W9Lf2FYsZDE1Wgw,12.0,,22.0,6.0,2.0,12.0,5.0,,4.0,2.0,2.0,3.0,,,1.0,,
MBwriOp7DUpt0vnfET7LIg,10.0,3.0,2.0,19.0,,6.0,6.0,,5.0,,,4.0,3.0,,,,
MC6T3sHGSW9241LDmIg_lA,9.0,5.0,5.0,15.0,,6.0,3.0,,4.0,,,3.0,,,1.0,,
MDmSQznqbvMtThuDSYgBdQ,12.0,7.0,7.0,49.0,,4.0,3.0,,15.0,1.0,,7.0,2.0,,1.0,,
ME887CJNll5ISgy6r34yuQ,35.0,20.0,32.0,60.0,8.0,25.0,33.0,1.0,29.0,4.0,2.0,17.0,8.0,,,,
MENBlYD-abB-pGS7AVDvkA,11.0,8.0,2.0,9.0,2.0,20.0,5.0,,,,,8.0,,,2.0,,
MFI4Z-UJV3lKEnlTGKmzqw,14.0,5.0,5.0,20.0,1.0,16.0,5.0,1.0,16.0,1.0,,10.0,2.0,,1.0,,
MIDPwMGahl7QkLSfnJDjhA,3.0,2.0,,9.0,,6.0,2.0,,4.0,,,1.0,2.0,,1.0,,
MJDnjxGqb26QmWtVGem1wA,11.0,6.0,12.0,22.0,3.0,15.0,8.0,1.0,4.0,2.0,1.0,19.0,3.0,,2.0,,
MJyBuWFEY5yd0PkuP8NWzg,9.0,4.0,11.0,37.0,,8.0,9.0,,3.0,,1.0,2.0,1.0,,,,
MKzpvCubZUrS3WKa9NIgdQ,16.0,1.0,15.0,47.0,1.0,24.0,15.0,1.0,20.0,,1.0,9.0,9.0,,3.0,,
MM3ktkBugHMa0joGSdBemQ,16.0,5.0,17.0,14.0,4.0,20.0,10.0,1.0,8.0,3.0,3.0,10.0,1.0,1.0,1.0,,
MN7cr3Xgw2AJh7YEggua5A,9.0,4.0,8.0,3.0,2.0,47.0,10.0,,6.0,,6.0,4.0,1.0,1.0,1.0,,
MNCsx1VtXkOxwvGV7n2-kg,5.0,2.0,4.0,15.0,,14.0,6.0,2.0,,,,,3.0,,1.0,,
MQKv-382mjyWKlBB4BUJBQ,14.0,4.0,1.0,10.0,1.0,7.0,6.0,3.0,4.0,,1.0,4.0,3.0,,1.0,,
MRNqTTmEui3bIKXmKnhy-Q,6.0,1.0,3.0,12.0,2.0,12.0,4.0,1.0,10.0,,,16.0,1.0,,1.0,,
MRk0mVqB47G5VDDofyDsdg,17.0,4.0,17.0,37.0,5.0,16.0,6.0,2.0,7.0,,3.0,7.0,2.0,,1.0,,
MSK2frup6tycI2UuSHkn2Q,6.0,1.0,3.0,2.0,,13.0,3.0,,1.0,,,4.0,1.0,,,,
MT8o537RFPVZg5PvNCXbhw,16.0,4.0,1.0,13.0,,9.0,3.0,3.0,,,,5.0,2.0,,2.0,,
MX2aAZLbXZEavo09BonDTA,9.0,3.0,2.0,18.0,1.0,,1.0,,1.0,,,6.0,1.0,,1.0,,
MXsm8LFT80vA0IArFdWugQ,6.0,4.0,9.0,6.0,,11.0,4.0,1.0,5.0,,,,3.0,,,,
MZwH5BhkC7CvP0RE-HVO_w,5.0,1.0,17.0,9.0,,6.0,4.0,,2.0,,,,1.0,,,,
M_dSo9Idg2r5OTFxHp0PgQ,10.0,2.0,2.0,29.0,2.0,18.0,1.0,,2.0,,,9.0,1.0,,1.0,,
Mc3K10rQLAooLvdzjYt3vg,31.0,2.0,33.0,17.0,,23.0,16.0,2.0,11.0,14.0,13.0,16.0,6.0,1.0,2.0,,
McT67HUzz6vS3_vDGTxjXw,15.0,5.0,8.0,19.0,1.0,17.0,8.0,2.0,5.0,,,3.0,3.0,,,,
Me8tzKp1WhKinnd44OvQ4A,7.0,1.0,1.0,5.0,,11.0,3.0,2.0,1.0,,,14.0,,,,,
Mfa5dHJKcY4K-c3IQIxKkA,9.0,1.0,1.0,14.0,,12.0,5.0,1.0,5.0,3.0,,5.0,,,1.0,,
Mhpdqef1fHyPgVHmj53pcw,16.0,7.0,4.0,11.0,,15.0,7.0,3.0,9.0,3.0,1.0,18.0,,,,,
MlmZc_6lnw775e2exAcJCA,13.0,7.0,3.0,31.0,,6.0,2.0,2.0,5.0,,,8.0,2.0,,2.0,,
MmKxVQJYznB42u5MKsNgAg,3.0,,3.0,38.0,1.0,10.0,5.0,,5.0,,,5.0,1.0,,,,
Mmwsp-qZIUEf1F4SPqUjLA,3.0,1.0,,31.0,1.0,8.0,2.0,2.0,5.0,,,11.0,3.0,,,,
MoK_FvyMy6UkspDN3oMKIg,3.0,,,4.0,,5.0,1.0,1.0,2.0,,,1.0,,,,,
MtvPWC-Xy8dbyrxAaqsA2w,42.0,7.0,60.0,37.0,,33.0,24.0,,13.0,7.0,7.0,23.0,9.0,1.0,4.0,,
MvCYhTCeJiMVf-Supm1a6g,1.0,,2.0,,,,,,,,,1.0,,,,,
N05X5dnwzpWvLg7ZRcMtcA,12.0,13.0,29.0,30.0,,21.0,30.0,3.0,8.0,,,40.0,12.0,1.0,,,
N1km7HtWQoM7jakvDS096Q,9.0,2.0,11.0,31.0,,1.0,8.0,1.0,10.0,2.0,,3.0,10.0,,,,
N440qkrlysVkMY9xyhLDCg,12.0,6.0,,11.0,,7.0,2.0,2.0,3.0,,,2.0,1.0,,2.0,,
N6zZ6AQGc-gXKaMpA6EwHA,10.0,3.0,4.0,10.0,2.0,7.0,8.0,3.0,1.0,2.0,,5.0,3.0,,,,
N70oKt4U4XKDWDQbizDw_Q,16.0,3.0,4.0,14.0,1.0,30.0,11.0,2.0,1.0,1.0,2.0,20.0,3.0,,1.0,,
N7kYNSjGm4MEao5BMRCIgQ,39.0,14.0,36.0,42.0,1.0,60.0,38.0,1.0,15.0,3.0,1.0,17.0,18.0,,1.0,,
NBsSwIV643N3MHqZjbsWkg,29.0,17.0,17.0,57.0,5.0,21.0,26.0,1.0,26.0,2.0,2.0,21.0,6.0,,,,
NDLg4LtqQyN-_S-mQK8y4w,2.0,1.0,4.0,6.0,1.0,11.0,3.0,,3.0,,,2.0,1.0,,,,
NDO2PnVLkn_jj-pZVzdNLw,,,,,,6.0,,,,,,1.0,,,,,
NGGgYVRjIoDJvr1z0RtJ8Q,14.0,3.0,2.0,34.0,1.0,17.0,6.0,5.0,7.0,4.0,,7.0,4.0,,2.0,,
NHcwsM9gHII6dv-YHuYMvQ,11.0,4.0,10.0,7.0,2.0,13.0,6.0,1.0,3.0,2.0,,5.0,8.0,,,,
NJLqFkV65_40Bwh29PyVJA,7.0,3.0,2.0,36.0,1.0,10.0,6.0,,10.0,1.0,,10.0,3.0,,1.0,,
NQ6Qyjuf-2WrC7v5_QSrGQ,7.0,,3.0,5.0,,12.0,4.0,,2.0,,,10.0,,,,,
NVB2X8t5Rie8S5AnzOnWJg,6.0,3.0,3.0,6.0,,4.0,2.0,,3.0,,1.0,,,,,,
NWzJrfFbYXUGKVb6Sa5k-w,16.0,6.0,7.0,16.0,,11.0,4.0,1.0,6.0,,,9.0,,,1.0,,
NX33ggdoTY4auhfMMnEOEA,9.0,7.0,3.0,23.0,2.0,11.0,8.0,6.0,12.0,,,12.0,3.0,,1.0,,
NZCyNH6EKmvcrcbIIfk4vA,15.0,12.0,3.0,26.0,,4.0,5.0,1.0,2.0,,,7.0,1.0,,,,
NfQj_uXChNuU9BaZ_4ZUXg,7.0,,,2.0,,4.0,5.0,3.0,1.0,,,2.0,2.0,,,,
NhozCxrs2zC-tOLszGpVjg,5.0,1.0,12.0,,,20.0,15.0,,,1.0,4.0,,6.0,,,,
NlT-6hFP0_6hPo36AW2lIA,23.0,8.0,16.0,20.0,,38.0,16.0,1.0,5.0,,1.0,8.0,17.0,,1.0,,
NmVIs3TKq8Aypd2iu1W89w,13.0,3.0,6.0,11.0,,6.0,8.0,,2.0,,,3.0,,,3.0,,
NmbWzUznZM9JsQh8kTTtAQ,10.0,1.0,17.0,37.0,2.0,21.0,6.0,2.0,10.0,2.0,1.0,3.0,,,1.0,,
Nn3rNICi-PION5O8wrK_LA,2.0,,5.0,10.0,1.0,9.0,2.0,,7.0,,,4.0,,,1.0,,
Nrt1dZ_a8dk7zAA4L47-_w,5.0,1.0,2.0,20.0,3.0,7.0,4.0,2.0,3.0,3.0,1.0,4.0,2.0,,1.0,,
Nvi1tZIvQh5m-ynajtNC4A,3.0,1.0,11.0,10.0,1.0,5.0,6.0,,3.0,1.0,2.0,4.0,1.0,,,1.0,
O1mZqTsmuDs8vtUhDsvMIA,2.0,,1.0,11.0,,10.0,6.0,,6.0,,,9.0,,,,,
O4h3UBSZG5oyB2QrOsrjjw,46.0,27.0,39.0,60.0,4.0,19.0,46.0,2.0,10.0,3.0,1.0,13.0,6.0,,1.0,,
OCNFF33Sldplmcse3M75eg,24.0,7.0,9.0,31.0,1.0,12.0,5.0,2.0,15.0,2.0,,5.0,1.0,,,,
OFV5lfeY-qYiqjgEdjLqMg,10.0,4.0,7.0,19.0,1.0,13.0,8.0,1.0,3.0,1.0,,,3.0,,,,
OI8pxsQ7ktNQkomjn74X4A,1.0,,1.0,9.0,,11.0,1.0,1.0,,,,5.0,,,1.0,,
OKoX_wTXBXHVd56IGkGJCQ,5.0,1.0,1.0,6.0,,4.0,2.0,2.0,,,1.0,6.0,,,2.0,,
OLJP0yvcF299-l80UwjADg,9.0,3.0,7.0,52.0,,6.0,8.0,2.0,9.0,,,9.0,4.0,,,,
OMzZ2AJbENB7IToDauCxrA,9.0,2.0,2.0,4.0,,9.0,4.0,3.0,1.0,1.0,,4.0,1.0,,1.0,,
OS2hJmbsAd9kKa0P26PLZw,6.0,3.0,3.0,2.0,,6.0,3.0,,8.0,2.0,,4.0,1.0,,1.0,,
OUkWFE2o3ilx2fKa4FYB3A,6.0,1.0,6.0,8.0,1.0,12.0,4.0,,15.0,2.0,,6.0,,,,,
OUvSg5Z9VI7APmaAdqyWVQ,29.0,6.0,55.0,38.0,3.0,53.0,28.0,,15.0,3.0,2.0,12.0,16.0,1.0,4.0,,
OZ9LuAdbBjWyg4wWMg47tw,12.0,4.0,21.0,60.0,3.0,38.0,28.0,,11.0,1.0,1.0,6.0,9.0,,,,
OaVdBRuNGP7Y2tMJwb-45A,6.0,,2.0,2.0,,8.0,,4.0,5.0,,,9.0,,,,,
ObCj8Y3KAdk4bgc8oSxNcA,9.0,11.0,2.0,10.0,2.0,10.0,5.0,1.0,1.0,,,4.0,2.0,,,,
OestbrR_2eZF82E-1BblpQ,6.0,,10.0,55.0,1.0,10.0,13.0,,15.0,,,4.0,3.0,,1.0,,
OfV-WmyEH_b4Hvxc2Rhdyw,9.0,2.0,1.0,39.0,,14.0,12.0,1.0,5.0,,,9.0,4.0,,1.0,,
OgZ2MnX_3KcKXCMlpEe-dg,11.0,5.0,5.0,17.0,,6.0,6.0,,4.0,,,3.0,1.0,,1.0,,
OglE7eLW8wds5eYgl7fgHQ,8.0,1.0,7.0,24.0,,11.0,7.0,3.0,4.0,1.0,,7.0,,,,,
OjWx__2FSN4-r3yKHOBrPg,8.0,6.0,,17.0,1.0,7.0,1.0,2.0,1.0,,,6.0,1.0,,,,
Ol5056_X8h--AIGFZE6FGw,5.0,2.0,2.0,10.0,,9.0,4.0,1.0,5.0,2.0,,2.0,5.0,,2.0,,
OlEiKm6-T0Qm6n2qnhX3oA,18.0,5.0,34.0,18.0,4.0,31.0,15.0,,4.0,,2.0,17.0,,,2.0,,1.0
OowWjnNFs-Lfw0Kfx8GmJw,25.0,8.0,23.0,13.0,4.0,36.0,31.0,1.0,6.0,2.0,8.0,24.0,12.0,,4.0,,
Os6gJBb1_OYvweW9VxZqGA,14.0,4.0,7.0,17.0,1.0,19.0,8.0,3.0,3.0,,,3.0,2.0,,,,
Otw79hKRy1C6T639xbA3KQ,60.0,60.0,49.0,29.0,1.0,60.0,51.0,1.0,12.0,,6.0,20.0,10.0,2.0,,,
OuQlOuFZq3_JbuPoBrUlVw,12.0,2.0,5.0,16.0,1.0,26.0,12.0,,6.0,,1.0,11.0,2.0,,1.0,,
OwoEStx-D5Dy5cGedkXrdQ,17.0,4.0,57.0,28.0,6.0,39.0,26.0,,14.0,2.0,4.0,19.0,14.0,1.0,3.0,,
P2qHR3-dIMrnQ76vZ1i_Mg,6.0,1.0,1.0,11.0,,7.0,2.0,1.0,,,,6.0,2.0,,,,
P6UaGMOGv8i0hTEXHEbUhQ,8.0,2.0,4.0,47.0,,6.0,11.0,2.0,8.0,,1.0,13.0,5.0,,1.0,,
P8ILH_aHbdfP9Lcwv0ALTg,7.0,1.0,1.0,8.0,,12.0,1.0,3.0,1.0,,,4.0,,,2.0,,
P8a0AfqrHDQ6uTLcCQP9nA,1.0,1.0,3.0,3.0,,4.0,1.0,,1.0,,,,1.0,,1.0,,
P9Dt_kkU5BTe1v0tJ4KFNw,2.0,1.0,4.0,10.0,2.0,10.0,7.0,2.0,9.0,2.0,,4.0,,,,,
PAERm4_703iMvNAAi22krQ,28.0,14.0,10.0,45.0,3.0,16.0,15.0,1.0,1.0,2.0,1.0,13.0,,,,,
PCmkD4aqReWwco0Ozwxl0g,7.0,2.0,3.0,19.0,,5.0,6.0,1.0,,,,2.0,3.0,,,,
PDci4QrrbGln5FyM-uv0lQ,15.0,5.0,,9.0,,6.0,5.0,2.0,1.0,,2.0,5.0,,,,,
PEHM9AEqq0ca3vACyOMEwA,4.0,,1.0,13.0,,12.0,1.0,4.0,2.0,,,11.0,,,,,
PEiCBdxWusSKwv-9MvhqMQ,15.0,5.0,7.0,19.0,1.0,16.0,7.0,2.0,3.0,,,3.0,3.0,,,,
PIbJXHsb40N51hR7UbUYJw,9.0,,6.0,5.0,,15.0,5.0,3.0,3.0,1.0,2.0,13.0,1.0,,,,
PJPubcB4oEtsqwnpu8SSJQ,10.0,1.0,11.0,33.0,1.0,24.0,9.0,3.0,9.0,,,16.0,,,2.0,,
PJgLgy6YfSebDg45F5scSw,28.0,13.0,35.0,31.0,,44.0,14.0,1.0,6.0,,,7.0,1.0,,,,
PK9bwd-vOUNFM7ef68rN8g,4.0,,3.0,12.0,,15.0,3.0,2.0,7.0,,,9.0,,,1.0,,
PMj1TDcrvYTxEXd-g9LcWA,,,11.0,,,,5.0,,8.0,,3.0,3.0,,,1.0,,1.0
PX8gFI4iD1aaHjXh_Rt8jw,5.0,2.0,,13.0,2.0,13.0,1.0,1.0,1.0,,,3.0,,,,,
Phtj16kPdkaX2CAx-Pv14Q,18.0,5.0,9.0,53.0,2.0,16.0,10.0,4.0,9.0,,,5.0,3.0,,1.0,,
Pj08MbNLLwdLnJS0ImsMkA,6.0,,3.0,14.0,,8.0,5.0,1.0,4.0,,,13.0,,,,,
Pk1m_Wnhw3wgD-GIuGfTxA,4.0,,,,,7.0,,1.0,,,,1.0,,,,,
PmgSFMddP1kkBZIG20yDiw,10.0,2.0,7.0,4.0,2.0,6.0,9.0,,8.0,,2.0,10.0,3.0,,,,
PwjTerIEPH8E9uR-oa4Dpw,10.0,,17.0,,,24.0,12.0,,,2.0,2.0,1.0,5.0,,,,
Q5AASajKBEscS1UFBOnO_Q,2.0,,,3.0,1.0,14.0,1.0,,,,1.0,2.0,,,,,
Q5DS9wGzUSubQ7qkNKoaYQ,7.0,2.0,6.0,14.0,1.0,22.0,13.0,3.0,3.0,,,1.0,8.0,,,,
QADDG3waUFFqhjnSn_qfsA,5.0,,8.0,9.0,3.0,14.0,7.0,,8.0,,,5.0,1.0,,1.0,,
QEGYtRXGlpuco8jE7u0tGw,3.0,,1.0,9.0,,11.0,3.0,3.0,,,,4.0,,,,,
QIIkMAdhnQXqVWTDAIlSlg,7.0,2.0,3.0,20.0,,13.0,5.0,1.0,3.0,,,7.0,1.0,,2.0,,
QINprkhuf6BkXklm2VeI1A,11.0,10.0,4.0,8.0,2.0,13.0,6.0,,4.0,,,4.0,2.0,,2.0,,
QIREwytSPatqXp44EcP_jw,17.0,5.0,9.0,54.0,2.0,18.0,9.0,4.0,9.0,,,6.0,3.0,,1.0,,
QPGbePOaX4QaE3PHKs3lzw,15.0,8.0,3.0,,3.0,14.0,3.0,2.0,4.0,1.0,,6.0,,,,,
